,bottom_left_x1,bottom_left_y1,top_right_x2,top_right_y2,pg
75,364.65,3331.82,626.36,3356.99,2
76,626.36,3331.82,754.43,3356.99,2
77,754.43,3331.82,1517.66,3356.99,2
78,1517.66,3331.82,1569.61,3356.99,2
79,1569.61,3331.82,2116.8,3356.99,2
80,2116.8,3331.82,2509.72,3356.99,2
81,0.0,3258.46,37.55,3331.82,2
82,37.55,3258.46,247.37,3331.82,2
83,247.37,3258.46,364.65,3331.82,2
84,364.65,3258.46,626.36,3331.82,2
85,626.36,3258.46,754.43,3331.82,2
86,754.43,3258.46,1517.66,3331.82,2
87,1517.66,3258.46,1569.61,3331.82,2
88,1569.61,3258.46,2116.8,3331.82,2
89,2116.8,3258.46,2509.72,3331.82,2
90,0.0,3182.46,37.55,3258.46,2
91,37.55,3182.46,247.37,3258.46,2
92,247.37,3182.46,364.65,3258.46,2
93,364.65,3182.46,626.36,3258.46,2
94,626.36,3182.46,754.43,3258.46,2
95,754.43,3182.46,1517.66,3258.46,2
96,1517.66,3182.46,1569.61,3258.46,2
97,1569.61,3182.46,2116.8,3258.46,2
98,2116.8,3182.46,2509.72,3258.46,2
99,0.0,3153.87,37.55,3182.46,2
100,37.55,3153.87,247.37,3182.46,2
101,247.37,3153.87,364.65,3182.46,2
102,364.65,3153.87,626.36,3182.46,2
103,626.36,3153.87,754.43,3182.46,2
104,754.43,3153.87,1517.66,3182.46,2
105,1517.66,3153.87,1569.61,3182.46,2
106,1569.61,3153.87,2116.8,3182.46,2
107,2116.8,3153.87,2509.72,3182.46,2
108,0.0,3128.53,37.55,3153.87,2
109,37.55,3128.53,247.37,3153.87,2
110,247.37,3128.53,364.65,3153.87,2
111,364.65,3128.53,626.36,3153.87,2
112,626.36,3128.53,754.43,3153.87,2
113,754.43,3128.53,1517.66,3153.87,2
114,1517.66,3128.53,1569.61,3153.87,2
115,1569.61,3128.53,2116.8,3153.87,2
116,2116.8,3128.53,2509.72,3153.87,2
117,0.0,3052.37,37.55,3128.53,2
118,37.55,3052.37,247.37,3128.53,2
119,247.37,3052.37,364.65,3128.53,2
120,364.65,3052.37,626.36,3128.53,2
121,626.36,3052.37,754.43,3128.53,2
122,754.43,3052.37,1517.66,3128.53,2
123,1517.66,3052.37,1569.61,3128.53,2
124,1569.61,3052.37,2116.8,3128.53,2
125,2116.8,3052.37,2509.72,3128.53,2
126,0.0,2973.6,37.55,3052.37,2
127,37.55,2973.6,247.37,3052.37,2
128,247.37,2973.6,364.65,3052.37,2
129,364.65,2973.6,626.36,3052.37,2
130,626.36,2973.6,754.43,3052.37,2
131,754.43,2973.6,1517.66,3052.37,2
132,1517.66,2973.6,1569.61,3052.37,2
133,1569.61,2973.6,2116.8,3052.37,2
134,2116.8,2973.6,2509.72,3052.37,2
135,0.0,2949.8,37.55,2973.6,2
136,37.55,2949.8,247.37,2973.6,2
137,247.37,2949.8,364.65,2973.6,2
138,364.65,2949.8,626.36,2973.6,2
139,626.36,2949.8,754.43,2973.6,2
140,754.43,2949.8,1517.66,2973.6,2
141,1517.66,2949.8,1569.61,2973.6,2
142,1569.61,2949.8,2116.8,2973.6,2
143,2116.8,2949.8,2509.72,2973.6,2
144,0.0,2926.15,37.55,2949.8,2
145,37.55,2926.15,247.37,2949.8,2
146,247.37,2926.15,364.65,2949.8,2
147,364.65,2926.15,626.36,2949.8,2
148,626.36,2926.15,754.43,2949.8,2
149,754.43,2926.15,1517.66,2949.8,2
150,1517.66,2926.15,1569.61,2949.8,2
151,1569.61,2926.15,2116.8,2949.8,2
152,2116.8,2926.15,2509.72,2949.8,2
153,0.0,2880.12,37.55,2926.15,2
154,37.55,2880.12,247.37,2926.15,2
155,247.37,2880.12,364.65,2926.15,2
156,364.65,2880.12,626.36,2926.15,2
157,626.36,2880.12,754.43,2926.15,2
158,754.43,2880.12,1517.66,2926.15,2
159,1517.66,2880.12,1569.61,2926.15,2
160,1569.61,2880.12,2116.8,2926.15,2
161,2116.8,2880.12,2509.72,2926.15,2
162,0.0,2812.14,37.55,2880.12,2
163,37.55,2812.14,247.37,2880.12,2
164,247.37,2812.14,364.65,2880.12,2
165,364.65,2812.14,626.36,2880.12,2
166,626.36,2812.14,754.43,2880.12,2
167,754.43,2812.14,1517.66,2880.12,2
168,1517.66,2812.14,1569.61,2880.12,2
169,1569.61,2812.14,2116.8,2880.12,2
170,2116.8,2812.14,2509.72,2880.12,2
171,0.0,2779.09,37.55,2812.14,2
172,37.55,2779.09,247.37,2812.14,2
173,247.37,2779.09,364.65,2812.14,2
174,364.65,2779.09,626.36,2812.14,2
175,626.36,2779.09,754.43,2812.14,2
176,754.43,2779.09,1517.66,2812.14,2
177,1517.66,2779.09,1569.61,2812.14,2
178,1569.61,2779.09,2116.8,2812.14,2
179,2116.8,2779.09,2509.72,2812.14,2
180,0.0,2751.3,37.55,2779.09,2
181,37.55,2751.3,247.37,2779.09,2
182,247.37,2751.3,364.65,2779.09,2
183,364.65,2751.3,626.36,2779.09,2
184,626.36,2751.3,754.43,2779.09,2
185,754.43,2751.3,1517.66,2779.09,2
186,1517.66,2751.3,1569.61,2779.09,2
187,1569.61,2751.3,2116.8,2779.09,2
188,2116.8,2751.3,2509.72,2779.09,2
189,0.0,2722.48,37.55,2751.3,2
190,37.55,2722.48,247.37,2751.3,2
191,247.37,2722.48,364.65,2751.3,2
192,364.65,2722.48,626.36,2751.3,2
193,626.36,2722.48,754.43,2751.3,2
194,754.43,2722.48,1517.66,2751.3,2
195,1517.66,2722.48,1569.61,2751.3,2
196,1569.61,2722.48,2116.8,2751.3,2
197,2116.8,2722.48,2509.72,2751.3,2
198,0.0,2645.29,37.55,2722.48,2
199,37.55,2645.29,247.37,2722.48,2
200,247.37,2645.29,364.65,2722.48,2
201,364.65,2645.29,626.36,2722.48,2
202,626.36,2645.29,754.43,2722.48,2
203,754.43,2645.29,1517.66,2722.48,2
204,1517.66,2645.29,1569.61,2722.48,2
205,1569.61,2645.29,2116.8,2722.48,2
206,2116.8,2645.29,2509.72,2722.48,2
207,0.0,2569.15,37.55,2645.29,2
208,37.55,2569.15,247.37,2645.29,2
209,247.37,2569.15,364.65,2645.29,2
210,364.65,2569.15,626.36,2645.29,2
211,626.36,2569.15,754.43,2645.29,2
212,754.43,2569.15,1517.66,2645.29,2
213,1517.66,2569.15,1569.61,2645.29,2
214,1569.61,2569.15,2116.8,2645.29,2
215,2116.8,2569.15,2509.72,2645.29,2
216,0.0,2541.95,37.55,2569.15,2
217,37.55,2541.95,247.37,2569.15,2
218,247.37,2541.95,364.65,2569.15,2
219,364.65,2541.95,626.36,2569.15,2
220,626.36,2541.95,754.43,2569.15,2
221,754.43,2541.95,1517.66,2569.15,2
222,1517.66,2541.95,1569.61,2569.15,2
223,1569.61,2541.95,2116.8,2569.15,2
224,2116.8,2541.95,2509.72,2569.15,2
225,0.0,2515.83,37.55,2541.95,2
226,37.55,2515.83,247.37,2541.95,2
227,247.37,2515.83,364.65,2541.95,2
228,364.65,2515.83,626.36,2541.95,2
229,626.36,2515.83,754.43,2541.95,2
230,754.43,2515.83,1517.66,2541.95,2
231,1517.66,2515.83,1569.61,2541.95,2
232,1569.61,2515.83,2116.8,2541.95,2
233,2116.8,2515.83,2509.72,2541.95,2
234,0.0,2437.2,37.55,2515.83,2
235,37.55,2437.2,247.37,2515.83,2
236,247.37,2437.2,364.65,2515.83,2
237,364.65,2437.2,626.36,2515.83,2
238,626.36,2437.2,754.43,2515.83,2
239,754.43,2437.2,1517.66,2515.83,2
240,1517.66,2437.2,1569.61,2515.83,2
241,1569.61,2437.2,2116.8,2515.83,2
242,2116.8,2437.2,2509.72,2515.83,2
243,0.0,2359.52,37.55,2437.2,2
244,37.55,2359.52,247.37,2437.2,2
245,247.37,2359.52,364.65,2437.2,2
246,364.65,2359.52,626.36,2437.2,2
247,626.36,2359.52,754.43,2437.2,2
248,754.43,2359.52,1517.66,2437.2,2
249,1517.66,2359.52,1569.61,2437.2,2
250,1569.61,2359.52,2116.8,2437.2,2
251,2116.8,2359.52,2509.72,2437.2,2
252,0.0,2335.22,37.55,2359.52,2
253,37.55,2335.22,247.37,2359.52,2
254,247.37,2335.22,364.65,2359.52,2
255,364.65,2335.22,626.36,2359.52,2
256,626.36,2335.22,754.43,2359.52,2
257,754.43,2335.22,1517.66,2359.52,2
258,1517.66,2335.22,1569.61,2359.52,2
259,1569.61,2335.22,2116.8,2359.52,2
260,2116.8,2335.22,2509.72,2359.52,2
261,0.0,2310.2,37.55,2335.22,2
262,37.55,2310.2,247.37,2335.22,2
263,247.37,2310.2,364.65,2335.22,2
264,364.65,2310.2,626.36,2335.22,2
265,626.36,2310.2,754.43,2335.22,2
266,754.43,2310.2,1517.66,2335.22,2
267,1517.66,2310.2,1569.61,2335.22,2
268,1569.61,2310.2,2116.8,2335.22,2
269,2116.8,2310.2,2509.72,2335.22,2
270,0.0,2234.61,37.55,2310.2,2
271,37.55,2234.61,247.37,2310.2,2
272,247.37,2234.61,364.65,2310.2,2
273,364.65,2234.61,626.36,2310.2,2
274,626.36,2234.61,754.43,2310.2,2
275,754.43,2234.61,1517.66,2310.2,2
276,1517.66,2234.61,1569.61,2310.2,2
277,1569.61,2234.61,2116.8,2310.2,2
278,2116.8,2234.61,2509.72,2310.2,2
279,0.0,2159.34,37.55,2234.61,2
280,37.55,2159.34,247.37,2234.61,2
281,247.37,2159.34,364.65,2234.61,2
282,364.65,2159.34,626.36,2234.61,2
283,626.36,2159.34,754.43,2234.61,2
284,754.43,2159.34,1517.66,2234.61,2
285,1517.66,2159.34,1569.61,2234.61,2
286,1569.61,2159.34,2116.8,2234.61,2
287,2116.8,2159.34,2509.72,2234.61,2
288,0.0,2130.98,37.55,2159.34,2
289,37.55,2130.98,247.37,2159.34,2
290,247.37,2130.98,364.65,2159.34,2
291,364.65,2130.98,626.36,2159.34,2
292,626.36,2130.98,754.43,2159.34,2
293,754.43,2130.98,1517.66,2159.34,2
294,1517.66,2130.98,1569.61,2159.34,2
295,1569.61,2130.98,2116.8,2159.34,2
296,2116.8,2130.98,2509.72,2159.34,2
297,0.0,2030.04,37.55,2130.98,2
298,37.55,2030.04,247.37,2130.98,2
299,247.37,2030.04,364.65,2130.98,2
300,364.65,2030.04,626.36,2130.98,2
301,626.36,2030.04,754.43,2130.98,2
302,754.43,2030.04,1517.66,2130.98,2
303,1517.66,2030.04,1569.61,2130.98,2
304,1569.61,2030.04,2116.8,2130.98,2
305,2116.8,2030.04,2509.72,2130.98,2
306,0.0,1950.16,37.55,2030.04,2
307,37.55,1950.16,247.37,2030.04,2
308,247.37,1950.16,364.65,2030.04,2
309,364.65,1950.16,626.36,2030.04,2
310,626.36,1950.16,754.43,2030.04,2
311,754.43,1950.16,1517.66,2030.04,2
312,1517.66,1950.16,1569.61,2030.04,2
313,1569.61,1950.16,2116.8,2030.04,2
314,2116.8,1950.16,2509.72,2030.04,2
315,0.0,1926.81,37.55,1950.16,2
316,37.55,1926.81,247.37,1950.16,2
317,247.37,1926.81,364.65,1950.16,2
318,364.65,1926.81,626.36,1950.16,2
319,626.36,1926.81,754.43,1950.16,2
320,754.43,1926.81,1517.66,1950.16,2
321,1517.66,1926.81,1569.61,1950.16,2
322,1569.61,1926.81,2116.8,1950.16,2
323,2116.8,1926.81,2509.72,1950.16,2
324,0.0,1900.3,37.55,1926.81,2
325,37.55,1900.3,247.37,1926.81,2
326,247.37,1900.3,364.65,1926.81,2
327,364.65,1900.3,626.36,1926.81,2
328,626.36,1900.3,754.43,1926.81,2
329,754.43,1900.3,1517.66,1926.81,2
330,1517.66,1900.3,1569.61,1926.81,2
331,1569.61,1900.3,2116.8,1926.81,2
332,2116.8,1900.3,2509.72,1926.81,2
333,0.0,1821.38,37.55,1900.3,2
334,37.55,1821.38,247.37,1900.3,2
335,247.37,1821.38,364.65,1900.3,2
336,364.65,1821.38,626.36,1900.3,2
337,626.36,1821.38,754.43,1900.3,2
338,754.43,1821.38,1517.66,1900.3,2
339,1517.66,1821.38,1569.61,1900.3,2
340,1569.61,1821.38,2116.8,1900.3,2
341,2116.8,1821.38,2509.72,1900.3,2
342,0.0,1724.01,37.55,1821.38,2
343,37.55,1724.01,247.37,1821.38,2
344,247.37,1724.01,364.65,1821.38,2
345,364.65,1724.01,626.36,1821.38,2
346,626.36,1724.01,754.43,1821.38,2
347,754.43,1724.01,1517.66,1821.38,2
348,1517.66,1724.01,1569.61,1821.38,2
349,1569.61,1724.01,2116.8,1821.38,2
350,2116.8,1724.01,2509.72,1821.38,2
351,0.0,1673.06,37.55,1724.01,2
352,37.55,1673.06,247.37,1724.01,2
353,247.37,1673.06,364.65,1724.01,2
354,364.65,1673.06,626.36,1724.01,2
355,626.36,1673.06,754.43,1724.01,2
356,754.43,1673.06,1517.66,1724.01,2
357,1517.66,1673.06,1569.61,1724.01,2
358,1569.61,1673.06,2116.8,1724.01,2
359,2116.8,1673.06,2509.72,1724.01,2
360,0.0,1595.8,37.55,1673.06,2
361,37.55,1595.8,247.37,1673.06,2
362,247.37,1595.8,364.65,1673.06,2
363,364.65,1595.8,626.36,1673.06,2
364,626.36,1595.8,754.43,1673.06,2
365,754.43,1595.8,1517.66,1673.06,2
366,1517.66,1595.8,1569.61,1673.06,2
367,1569.61,1595.8,2116.8,1673.06,2
368,2116.8,1595.8,2509.72,1673.06,2
369,0.0,1517.63,37.55,1595.8,2
370,37.55,1517.63,247.37,1595.8,2
371,247.37,1517.63,364.65,1595.8,2
372,364.65,1517.63,626.36,1595.8,2
373,626.36,1517.63,754.43,1595.8,2
374,754.43,1517.63,1517.66,1595.8,2
375,1517.66,1517.63,1569.61,1595.8,2
376,1569.61,1517.63,2116.8,1595.8,2
377,2116.8,1517.63,2509.72,1595.8,2
378,0.0,1416.9,37.55,1517.63,2
379,37.55,1416.9,247.37,1517.63,2
380,247.37,1416.9,364.65,1517.63,2
381,364.65,1416.9,626.36,1517.63,2
382,626.36,1416.9,754.43,1517.63,2
383,754.43,1416.9,1517.66,1517.63,2
384,1517.66,1416.9,1569.61,1517.63,2
385,1569.61,1416.9,2116.8,1517.63,2
386,2116.8,1416.9,2509.72,1517.63,2
387,0.0,1315.08,37.55,1416.9,2
388,37.55,1315.08,247.37,1416.9,2
389,247.37,1315.08,364.65,1416.9,2
390,364.65,1315.08,626.36,1416.9,2
391,626.36,1315.08,754.43,1416.9,2
392,754.43,1315.08,1517.66,1416.9,2
393,1517.66,1315.08,1569.61,1416.9,2
394,1569.61,1315.08,2116.8,1416.9,2
395,2116.8,1315.08,2509.72,1416.9,2
396,0.0,1211.49,37.55,1315.08,2
397,37.55,1211.49,247.37,1315.08,2
398,247.37,1211.49,364.65,1315.08,2
399,364.65,1211.49,626.36,1315.08,2
400,626.36,1211.49,754.43,1315.08,2
401,754.43,1211.49,1517.66,1315.08,2
402,1517.66,1211.49,1569.61,1315.08,2
403,1569.61,1211.49,2116.8,1315.08,2
404,2116.8,1211.49,2509.72,1315.08,2
405,0.0,1110.15,37.55,1211.49,2
406,37.55,1110.15,247.37,1211.49,2
407,247.37,1110.15,364.65,1211.49,2
408,364.65,1110.15,626.36,1211.49,2
409,626.36,1110.15,754.43,1211.49,2
410,754.43,1110.15,1517.66,1211.49,2
411,1517.66,1110.15,1569.61,1211.49,2
412,1569.61,1110.15,2116.8,1211.49,2
413,2116.8,1110.15,2509.72,1211.49,2
414,0.0,1059.23,37.55,1110.15,2
415,37.55,1059.23,247.37,1110.15,2
416,247.37,1059.23,364.65,1110.15,2
417,364.65,1059.23,626.36,1110.15,2
418,626.36,1059.23,754.43,1110.15,2
419,754.43,1059.23,1517.66,1110.15,2
420,1517.66,1059.23,1569.61,1110.15,2
421,1569.61,1059.23,2116.8,1110.15,2
422,2116.8,1059.23,2509.72,1110.15,2
423,0.0,959.05,37.55,1059.23,2
424,37.55,959.05,247.37,1059.23,2
425,247.37,959.05,364.65,1059.23,2
426,364.65,959.05,626.36,1059.23,2
427,626.36,959.05,754.43,1059.23,2
428,754.43,959.05,1517.66,1059.23,2
429,1517.66,959.05,1569.61,1059.23,2
430,1569.61,959.05,2116.8,1059.23,2
431,2116.8,959.05,2509.72,1059.23,2
432,0.0,854.79,37.55,959.05,2
433,37.55,854.79,247.37,959.05,2
434,247.37,854.79,364.65,959.05,2
435,364.65,854.79,626.36,959.05,2
436,626.36,854.79,754.43,959.05,2
437,754.43,854.79,1517.66,959.05,2
438,1517.66,854.79,1569.61,959.05,2
439,1569.61,854.79,2116.8,959.05,2
440,2116.8,854.79,2509.72,959.05,2
441,0.0,747.91,37.55,854.79,2
442,37.55,747.91,247.37,854.79,2
443,247.37,747.91,364.65,854.79,2
444,364.65,747.91,626.36,854.79,2
445,626.36,747.91,754.43,854.79,2
446,754.43,747.91,1517.66,854.79,2
447,1517.66,747.91,1569.61,854.79,2
448,1569.61,747.91,2116.8,854.79,2
449,2116.8,747.91,2509.72,854.79,2
450,0.0,647.2,37.55,747.91,2
451,37.55,647.2,247.37,747.91,2
452,247.37,647.2,364.65,747.91,2
453,364.65,647.2,626.36,747.91,2
454,626.36,647.2,754.43,747.91,2
455,754.43,647.2,1517.66,747.91,2
456,1517.66,647.2,1569.61,747.91,2
457,1569.61,647.2,2116.8,747.91,2
458,2116.8,647.2,2509.72,747.91,2
459,0.0,544.61,37.55,647.2,2
460,37.55,544.61,247.37,647.2,2
461,247.37,544.61,364.65,647.2,2
462,364.65,544.61,626.36,647.2,2
463,626.36,544.61,754.43,647.2,2
464,754.43,544.61,1517.66,647.2,2
465,1517.66,544.61,1569.61,647.2,2
466,1569.61,544.61,2116.8,647.2,2
467,2116.8,544.61,2509.72,647.2,2
468,0.0,437.99,37.55,544.61,2
469,37.55,437.99,247.37,544.61,2
470,247.37,437.99,364.65,544.61,2
471,364.65,437.99,626.36,544.61,2
472,626.36,437.99,754.43,544.61,2
473,754.43,437.99,1517.66,544.61,2
474,1517.66,437.99,1569.61,544.61,2
475,1569.61,437.99,2116.8,544.61,2
476,2116.8,437.99,2509.72,544.61,2
477,0.0,-0.99,37.55,437.99,2
478,37.55,-0.99,247.37,437.99,2
479,247.37,-0.99,364.65,437.99,2
480,364.65,-0.99,626.36,437.99,2
481,626.36,-0.99,754.43,437.99,2
482,754.43,-0.99,1517.66,437.99,2
483,1517.66,-0.99,1569.61,437.99,2
484,1569.61,-0.99,2116.8,437.99,2
485,2116.8,-0.99,2509.72,437.99,2
