,bottom_left_x1,bottom_left_y1,top_right_x2,top_right_y2,pg
163,369.16,1436.29,613.44,1537.06,4
164,613.44,1436.29,681.32,1537.06,4
165,681.32,1436.29,780.08,1537.06,4
166,780.08,1436.29,1596.84,1537.06,4
167,1596.84,1436.29,2509.72,1537.06,4
168,-0.0,1333.96,197.39,1436.29,4
169,197.39,1333.96,369.16,1436.29,4
170,369.16,1333.96,613.44,1436.29,4
171,613.44,1333.96,681.32,1436.29,4
172,681.32,1333.96,780.08,1436.29,4
173,780.08,1333.96,1596.84,1436.29,4
174,1596.84,1333.96,2509.72,1436.29,4
175,-0.0,1226.01,197.39,1333.96,4
176,197.39,1226.01,369.16,1333.96,4
177,369.16,1226.01,613.44,1333.96,4
178,613.44,1226.01,681.32,1333.96,4
179,681.32,1226.01,780.08,1333.96,4
180,780.08,1226.01,1596.84,1333.96,4
181,1596.84,1226.01,2509.72,1333.96,4
182,-0.0,1123.44,197.39,1226.01,4
183,197.39,1123.44,369.16,1226.01,4
184,369.16,1123.44,613.44,1226.01,4
185,613.44,1123.44,681.32,1226.01,4
186,681.32,1123.44,780.08,1226.01,4
187,780.08,1123.44,1596.84,1226.01,4
188,1596.84,1123.44,2509.72,1226.01,4
189,-0.0,1023.94,197.39,1123.44,4
190,197.39,1023.94,369.16,1123.44,4
191,369.16,1023.94,613.44,1123.44,4
192,613.44,1023.94,681.32,1123.44,4
193,681.32,1023.94,780.08,1123.44,4
194,780.08,1023.94,1596.84,1123.44,4
195,1596.84,1023.94,2509.72,1123.44,4
196,-0.0,970.88,197.39,1023.94,4
197,197.39,970.88,369.16,1023.94,4
198,369.16,970.88,613.44,1023.94,4
199,613.44,970.88,681.32,1023.94,4
200,681.32,970.88,780.08,1023.94,4
201,780.08,970.88,1596.84,1023.94,4
202,1596.84,970.88,2509.72,1023.94,4
203,-0.0,868.54,197.39,970.88,4
204,197.39,868.54,369.16,970.88,4
205,369.16,868.54,613.44,970.88,4
206,613.44,868.54,681.32,970.88,4
207,681.32,868.54,780.08,970.88,4
208,780.08,868.54,1596.84,970.88,4
209,1596.84,868.54,2509.72,970.88,4
210,-0.0,767.33,197.39,868.54,4
211,197.39,767.33,369.16,868.54,4
212,369.16,767.33,613.44,868.54,4
213,613.44,767.33,681.32,868.54,4
214,681.32,767.33,780.08,868.54,4
215,780.08,767.33,1596.84,868.54,4
216,1596.84,767.33,2509.72,868.54,4
217,-0.0,-1.02,197.39,767.33,4
218,197.39,-1.02,369.16,767.33,4
219,369.16,-1.02,613.44,767.33,4
220,613.44,-1.02,681.32,767.33,4
221,681.32,-1.02,780.08,767.33,4
222,780.08,-1.02,1596.84,767.33,4
223,1596.84,-1.02,2509.72,767.33,4
