,bottom_left_x1,bottom_left_y1,top_right_x2,top_right_y2,pg
282,18.45,1352.08,30.42,1453.52,5
283,30.42,1352.08,60.76,1453.52,5
284,60.76,1352.08,213.37,1453.52,5
285,213.37,1352.08,385.87,1453.52,5
286,385.87,1352.08,757.18,1453.52,5
287,757.18,1352.08,815.43,1453.52,5
288,815.43,1352.08,1531.69,1453.52,5
289,1531.69,1352.08,2510.69,1453.52,5
290,0.0,1250.2,7.13,1352.08,5
291,7.13,1250.2,18.45,1352.08,5
292,18.45,1250.2,30.42,1352.08,5
293,30.42,1250.2,60.76,1352.08,5
294,60.76,1250.2,213.37,1352.08,5
295,213.37,1250.2,385.87,1352.08,5
296,385.87,1250.2,757.18,1352.08,5
297,757.18,1250.2,815.43,1352.08,5
298,815.43,1250.2,1531.69,1352.08,5
299,1531.69,1250.2,2510.69,1352.08,5
300,0.0,1195.21,7.13,1250.2,5
301,7.13,1195.21,18.45,1250.2,5
302,18.45,1195.21,30.42,1250.2,5
303,30.42,1195.21,60.76,1250.2,5
304,60.76,1195.21,213.37,1250.2,5
305,213.37,1195.21,385.87,1250.2,5
306,385.87,1195.21,757.18,1250.2,5
307,757.18,1195.21,815.43,1250.2,5
308,815.43,1195.21,1531.69,1250.2,5
309,1531.69,1195.21,2510.69,1250.2,5
310,0.0,1092.4,7.13,1195.21,5
311,7.13,1092.4,18.45,1195.21,5
312,18.45,1092.4,30.42,1195.21,5
313,30.42,1092.4,60.76,1195.21,5
314,60.76,1092.4,213.37,1195.21,5
315,213.37,1092.4,385.87,1195.21,5
316,385.87,1092.4,757.18,1195.21,5
317,757.18,1092.4,815.43,1195.21,5
318,815.43,1092.4,1531.69,1195.21,5
319,1531.69,1092.4,2510.69,1195.21,5
320,0.0,992.86,7.13,1092.4,5
321,7.13,992.86,18.45,1092.4,5
322,18.45,992.86,30.42,1092.4,5
323,30.42,992.86,60.76,1092.4,5
324,60.76,992.86,213.37,1092.4,5
325,213.37,992.86,385.87,1092.4,5
326,385.87,992.86,757.18,1092.4,5
327,757.18,992.86,815.43,1092.4,5
328,815.43,992.86,1531.69,1092.4,5
329,1531.69,992.86,2510.69,1092.4,5
330,0.0,893.69,7.13,992.86,5
331,7.13,893.69,18.45,992.86,5
332,18.45,893.69,30.42,992.86,5
333,30.42,893.69,60.76,992.86,5
334,60.76,893.69,213.37,992.86,5
335,213.37,893.69,385.87,992.86,5
336,385.87,893.69,757.18,992.86,5
337,757.18,893.69,815.43,992.86,5
338,815.43,893.69,1531.69,992.86,5
339,1531.69,893.69,2510.69,992.86,5
340,0.0,815.62,7.13,893.69,5
341,7.13,815.62,18.45,893.69,5
342,18.45,815.62,30.42,893.69,5
343,30.42,815.62,60.76,893.69,5
344,60.76,815.62,213.37,893.69,5
345,213.37,815.62,385.87,893.69,5
346,385.87,815.62,757.18,893.69,5
347,757.18,815.62,815.43,893.69,5
348,815.43,815.62,1531.69,893.69,5
349,1531.69,815.62,2510.69,893.69,5
350,0.0,789.97,7.13,815.62,5
351,7.13,789.97,18.45,815.62,5
352,18.45,789.97,30.42,815.62,5
353,30.42,789.97,60.76,815.62,5
354,60.76,789.97,213.37,815.62,5
355,213.37,789.97,385.87,815.62,5
356,385.87,789.97,757.18,815.62,5
357,757.18,789.97,815.43,815.62,5
358,815.43,789.97,1531.69,815.62,5
359,1531.69,789.97,2510.69,815.62,5
360,0.0,766.64,7.13,789.97,5
361,7.13,766.64,18.45,789.97,5
362,18.45,766.64,30.42,789.97,5
363,30.42,766.64,60.76,789.97,5
364,60.76,766.64,213.37,789.97,5
365,213.37,766.64,385.87,789.97,5
366,385.87,766.64,757.18,789.97,5
367,757.18,766.64,815.43,789.97,5
368,815.43,766.64,1531.69,789.97,5
369,1531.69,766.64,2510.69,789.97,5
370,0.0,742.99,7.13,766.64,5
371,7.13,742.99,18.45,766.64,5
372,18.45,742.99,30.42,766.64,5
373,30.42,742.99,60.76,766.64,5
374,60.76,742.99,213.37,766.64,5
375,213.37,742.99,385.87,766.64,5
376,385.87,742.99,757.18,766.64,5
377,757.18,742.99,815.43,766.64,5
378,815.43,742.99,1531.69,766.64,5
379,1531.69,742.99,2510.69,766.64,5
380,0.0,-1.01,7.13,742.99,5
381,7.13,-1.01,18.45,742.99,5
382,18.45,-1.01,30.42,742.99,5
383,30.42,-1.01,60.76,742.99,5
384,60.76,-1.01,213.37,742.99,5
385,213.37,-1.01,385.87,742.99,5
386,385.87,-1.01,757.18,742.99,5
387,757.18,-1.01,815.43,742.99,5
388,815.43,-1.01,1531.69,742.99,5
389,1531.69,-1.01,2510.69,742.99,5
