,bottom_left_x1,bottom_left_y1,top_right_x2,top_right_y2,pg
110,1930.49,2687.93,2083.75,2839.33,1
111,2083.75,2687.93,2508.03,2839.33,1
112,-1.23,2613.91,72.64,2687.93,1
113,72.64,2613.91,237.16,2687.93,1
114,237.16,2613.91,592.25,2687.93,1
115,592.25,2613.91,1553.89,2687.93,1
116,1553.89,2613.91,1806.55,2687.93,1
117,1806.55,2613.91,1930.49,2687.93,1
118,1930.49,2613.91,2083.75,2687.93,1
119,2083.75,2613.91,2508.03,2687.93,1
120,-1.23,2586.09,72.64,2613.91,1
121,72.64,2586.09,237.16,2613.91,1
122,237.16,2586.09,592.25,2613.91,1
123,592.25,2586.09,1553.89,2613.91,1
124,1553.89,2586.09,1806.55,2613.91,1
125,1806.55,2586.09,1930.49,2613.91,1
126,1930.49,2586.09,2083.75,2613.91,1
127,2083.75,2586.09,2508.03,2613.91,1
128,-1.23,2485.12,72.64,2586.09,1
129,72.64,2485.12,237.16,2586.09,1
130,237.16,2485.12,592.25,2586.09,1
131,592.25,2485.12,1553.89,2586.09,1
132,1553.89,2485.12,1806.55,2586.09,1
133,1806.55,2485.12,1930.49,2586.09,1
134,1930.49,2485.12,2083.75,2586.09,1
135,2083.75,2485.12,2508.03,2586.09,1
136,-1.23,2403.55,72.64,2485.12,1
137,72.64,2403.55,237.16,2485.12,1
138,237.16,2403.55,592.25,2485.12,1
139,592.25,2403.55,1553.89,2485.12,1
140,1553.89,2403.55,1806.55,2485.12,1
141,1806.55,2403.55,1930.49,2485.12,1
142,1930.49,2403.55,2083.75,2485.12,1
143,2083.75,2403.55,2508.03,2485.12,1
144,-1.23,2379.95,72.64,2403.55,1
145,72.64,2379.95,237.16,2403.55,1
146,237.16,2379.95,592.25,2403.55,1
147,592.25,2379.95,1553.89,2403.55,1
148,1553.89,2379.95,1806.55,2403.55,1
149,1806.55,2379.95,1930.49,2403.55,1
150,1930.49,2379.95,2083.75,2403.55,1
151,2083.75,2379.95,2508.03,2403.55,1
152,-1.23,2281.98,72.64,2379.95,1
153,72.64,2281.98,237.16,2379.95,1
154,237.16,2281.98,592.25,2379.95,1
155,592.25,2281.98,1553.89,2379.95,1
156,1553.89,2281.98,1806.55,2379.95,1
157,1806.55,2281.98,1930.49,2379.95,1
158,1930.49,2281.98,2083.75,2379.95,1
159,2083.75,2281.98,2508.03,2379.95,1
160,-1.23,2199.36,72.64,2281.98,1
161,72.64,2199.36,237.16,2281.98,1
162,237.16,2199.36,592.25,2281.98,1
163,592.25,2199.36,1553.89,2281.98,1
164,1553.89,2199.36,1806.55,2281.98,1
165,1806.55,2199.36,1930.49,2281.98,1
166,1930.49,2199.36,2083.75,2281.98,1
167,2083.75,2199.36,2508.03,2281.98,1
168,-1.23,2175.93,72.64,2199.36,1
169,72.64,2175.93,237.16,2199.36,1
170,237.16,2175.93,592.25,2199.36,1
171,592.25,2175.93,1553.89,2199.36,1
172,1553.89,2175.93,1806.55,2199.36,1
173,1806.55,2175.93,1930.49,2199.36,1
174,1930.49,2175.93,2083.75,2199.36,1
175,2083.75,2175.93,2508.03,2199.36,1
176,-1.23,2075.89,72.64,2175.93,1
177,72.64,2075.89,237.16,2175.93,1
178,237.16,2075.89,592.25,2175.93,1
179,592.25,2075.89,1553.89,2175.93,1
180,1553.89,2075.89,1806.55,2175.93,1
181,1806.55,2075.89,1930.49,2175.93,1
182,1930.49,2075.89,2083.75,2175.93,1
183,2083.75,2075.89,2508.03,2175.93,1
184,-1.23,1991.86,72.64,2075.89,1
185,72.64,1991.86,237.16,2075.89,1
186,237.16,1991.86,592.25,2075.89,1
187,592.25,1991.86,1553.89,2075.89,1
188,1553.89,1991.86,1806.55,2075.89,1
189,1806.55,1991.86,1930.49,2075.89,1
190,1930.49,1991.86,2083.75,2075.89,1
191,2083.75,1991.86,2508.03,2075.89,1
192,-1.23,1967.88,72.64,1991.86,1
193,72.64,1967.88,237.16,1991.86,1
194,237.16,1967.88,592.25,1991.86,1
195,592.25,1967.88,1553.89,1991.86,1
196,1553.89,1967.88,1806.55,1991.86,1
197,1806.55,1967.88,1930.49,1991.86,1
198,1930.49,1967.88,2083.75,1991.86,1
199,2083.75,1967.88,2508.03,1991.86,1
200,-1.23,1866.07,72.64,1967.88,1
201,72.64,1866.07,237.16,1967.88,1
202,237.16,1866.07,592.25,1967.88,1
203,592.25,1866.07,1553.89,1967.88,1
204,1553.89,1866.07,1806.55,1967.88,1
205,1806.55,1866.07,1930.49,1967.88,1
206,1930.49,1866.07,2083.75,1967.88,1
207,2083.75,1866.07,2508.03,1967.88,1
208,-1.23,1763.13,72.64,1866.07,1
209,72.64,1763.13,237.16,1866.07,1
210,237.16,1763.13,592.25,1866.07,1
211,592.25,1763.13,1553.89,1866.07,1
212,1553.89,1763.13,1806.55,1866.07,1
213,1806.55,1763.13,1930.49,1866.07,1
214,1930.49,1763.13,2083.75,1866.07,1
215,2083.75,1763.13,2508.03,1866.07,1
216,-1.23,1664.3,72.64,1763.13,1
217,72.64,1664.3,237.16,1763.13,1
218,237.16,1664.3,592.25,1763.13,1
219,592.25,1664.3,1553.89,1763.13,1
220,1553.89,1664.3,1806.55,1763.13,1
221,1806.55,1664.3,1930.49,1763.13,1
222,1930.49,1664.3,2083.75,1763.13,1
223,2083.75,1664.3,2508.03,1763.13,1
224,-1.23,1583.19,72.64,1664.3,1
225,72.64,1583.19,237.16,1664.3,1
226,237.16,1583.19,592.25,1664.3,1
227,592.25,1583.19,1553.89,1664.3,1
228,1553.89,1583.19,1806.55,1664.3,1
229,1806.55,1583.19,1930.49,1664.3,1
230,1930.49,1583.19,2083.75,1664.3,1
231,2083.75,1583.19,2508.03,1664.3,1
232,-1.23,1554.63,72.64,1583.19,1
233,72.64,1554.63,237.16,1583.19,1
234,237.16,1554.63,592.25,1583.19,1
235,592.25,1554.63,1553.89,1583.19,1
236,1553.89,1554.63,1806.55,1583.19,1
237,1806.55,1554.63,1930.49,1583.19,1
238,1930.49,1554.63,2083.75,1583.19,1
239,2083.75,1554.63,2508.03,1583.19,1
240,-1.23,1454.57,72.64,1554.63,1
241,72.64,1454.57,237.16,1554.63,1
242,237.16,1454.57,592.25,1554.63,1
243,592.25,1454.57,1553.89,1554.63,1
244,1553.89,1454.57,1806.55,1554.63,1
245,1806.55,1454.57,1930.49,1554.63,1
246,1930.49,1454.57,2083.75,1554.63,1
247,2083.75,1454.57,2508.03,1554.63,1
248,-1.23,1373.63,72.64,1454.57,1
249,72.64,1373.63,237.16,1454.57,1
250,237.16,1373.63,592.25,1454.57,1
251,592.25,1373.63,1553.89,1454.57,1
252,1553.89,1373.63,1806.55,1454.57,1
253,1806.55,1373.63,1930.49,1454.57,1
254,1930.49,1373.63,2083.75,1454.57,1
255,2083.75,1373.63,2508.03,1454.57,1
256,-1.23,1353.17,72.64,1373.63,1
257,72.64,1353.17,237.16,1373.63,1
258,237.16,1353.17,592.25,1373.63,1
259,592.25,1353.17,1553.89,1373.63,1
260,1553.89,1353.17,1806.55,1373.63,1
261,1806.55,1353.17,1930.49,1373.63,1
262,1930.49,1353.17,2083.75,1373.63,1
263,2083.75,1353.17,2508.03,1373.63,1
264,-1.23,1329.67,72.64,1353.17,1
265,72.64,1329.67,237.16,1353.17,1
266,237.16,1329.67,592.25,1353.17,1
267,592.25,1329.67,1553.89,1353.17,1
268,1553.89,1329.67,1806.55,1353.17,1
269,1806.55,1329.67,1930.49,1353.17,1
270,1930.49,1329.67,2083.75,1353.17,1
271,2083.75,1329.67,2508.03,1353.17,1
272,-1.23,1246.24,72.64,1329.67,1
273,72.64,1246.24,237.16,1329.67,1
274,237.16,1246.24,592.25,1329.67,1
275,592.25,1246.24,1553.89,1329.67,1
276,1553.89,1246.24,1806.55,1329.67,1
277,1806.55,1246.24,1930.49,1329.67,1
278,1930.49,1246.24,2083.75,1329.67,1
279,2083.75,1246.24,2508.03,1329.67,1
280,-1.23,1167.58,72.64,1246.24,1
281,72.64,1167.58,237.16,1246.24,1
282,237.16,1167.58,592.25,1246.24,1
283,592.25,1167.58,1553.89,1246.24,1
284,1553.89,1167.58,1806.55,1246.24,1
285,1806.55,1167.58,1930.49,1246.24,1
286,1930.49,1167.58,2083.75,1246.24,1
287,2083.75,1167.58,2508.03,1246.24,1
288,-1.23,1144.33,72.64,1167.58,1
289,72.64,1144.33,237.16,1167.58,1
290,237.16,1144.33,592.25,1167.58,1
291,592.25,1144.33,1553.89,1167.58,1
292,1553.89,1144.33,1806.55,1167.58,1
293,1806.55,1144.33,1930.49,1167.58,1
294,1930.49,1144.33,2083.75,1167.58,1
295,2083.75,1144.33,2508.03,1167.58,1
296,-1.23,1069.5,72.64,1144.33,1
297,72.64,1069.5,237.16,1144.33,1
298,237.16,1069.5,592.25,1144.33,1
299,592.25,1069.5,1553.89,1144.33,1
300,1553.89,1069.5,1806.55,1144.33,1
301,1806.55,1069.5,1930.49,1144.33,1
302,1930.49,1069.5,2083.75,1144.33,1
303,2083.75,1069.5,2508.03,1144.33,1
304,-1.23,994.48,72.64,1069.5,1
305,72.64,994.48,237.16,1069.5,1
306,237.16,994.48,592.25,1069.5,1
307,592.25,994.48,1553.89,1069.5,1
308,1553.89,994.48,1806.55,1069.5,1
309,1806.55,994.48,1930.49,1069.5,1
310,1930.49,994.48,2083.75,1069.5,1
311,2083.75,994.48,2508.03,1069.5,1
312,-1.23,970.07,72.64,994.48,1
313,72.64,970.07,237.16,994.48,1
314,237.16,970.07,592.25,994.48,1
315,592.25,970.07,1553.89,994.48,1
316,1553.89,970.07,1806.55,994.48,1
317,1806.55,970.07,1930.49,994.48,1
318,1930.49,970.07,2083.75,994.48,1
319,2083.75,970.07,2508.03,994.48,1
320,-1.23,944.4,72.64,970.07,1
321,72.64,944.4,237.16,970.07,1
322,237.16,944.4,592.25,970.07,1
323,592.25,944.4,1553.89,970.07,1
324,1553.89,944.4,1806.55,970.07,1
325,1806.55,944.4,1930.49,970.07,1
326,1930.49,944.4,2083.75,970.07,1
327,2083.75,944.4,2508.03,970.07,1
328,-1.23,847.52,72.64,944.4,1
329,72.64,847.52,237.16,944.4,1
330,237.16,847.52,592.25,944.4,1
331,592.25,847.52,1553.89,944.4,1
332,1553.89,847.52,1806.55,944.4,1
333,1806.55,847.52,1930.49,944.4,1
334,1930.49,847.52,2083.75,944.4,1
335,2083.75,847.52,2508.03,944.4,1
336,-1.23,766.62,72.64,847.52,1
337,72.64,766.62,237.16,847.52,1
338,237.16,766.62,592.25,847.52,1
339,592.25,766.62,1553.89,847.52,1
340,1553.89,766.62,1806.55,847.52,1
341,1806.55,766.62,1930.49,847.52,1
342,1930.49,766.62,2083.75,847.52,1
343,2083.75,766.62,2508.03,847.52,1
344,-1.23,739.37,72.64,766.62,1
345,72.64,739.37,237.16,766.62,1
346,237.16,739.37,592.25,766.62,1
347,592.25,739.37,1553.89,766.62,1
348,1553.89,739.37,1806.55,766.62,1
349,1806.55,739.37,1930.49,766.62,1
350,1930.49,739.37,2083.75,766.62,1
351,2083.75,739.37,2508.03,766.62,1
352,-1.23,641.79,72.64,739.37,1
353,72.64,641.79,237.16,739.37,1
354,237.16,641.79,592.25,739.37,1
355,592.25,641.79,1553.89,739.37,1
356,1553.89,641.79,1806.55,739.37,1
357,1806.55,641.79,1930.49,739.37,1
358,1930.49,641.79,2083.75,739.37,1
359,2083.75,641.79,2508.03,739.37,1
360,-1.23,557.27,72.64,641.79,1
361,72.64,557.27,237.16,641.79,1
362,237.16,557.27,592.25,641.79,1
363,592.25,557.27,1553.89,641.79,1
364,1553.89,557.27,1806.55,641.79,1
365,1806.55,557.27,1930.49,641.79,1
366,1930.49,557.27,2083.75,641.79,1
367,2083.75,557.27,2508.03,641.79,1
368,-1.23,295.68,72.64,557.27,1
369,72.64,295.68,237.16,557.27,1
370,237.16,295.68,592.25,557.27,1
371,592.25,295.68,1553.89,557.27,1
372,1553.89,295.68,1806.55,557.27,1
373,1806.55,295.68,1930.49,557.27,1
374,1930.49,295.68,2083.75,557.27,1
375,2083.75,295.68,2508.03,557.27,1
376,-1.23,-1.63,72.64,295.68,1
377,72.64,-1.63,237.16,295.68,1
378,237.16,-1.63,592.25,295.68,1
379,592.25,-1.63,1553.89,295.68,1
380,1553.89,-1.63,1806.55,295.68,1
381,1806.55,-1.63,1930.49,295.68,1
382,1930.49,-1.63,2083.75,295.68,1
383,2083.75,-1.63,2508.03,295.68,1
