url,title,search
https://www.familysearch.org/library/books/viewer/212125/?offset=0#page=101&viewer=picture&o=&n=0&q=,"Records of the Reformed Dutch church of Oyster Bay, L.I., 1741-1835; the Wolver Hollow Church",https://www.familysearch.org/library/books/viewer/212125/?offset=0#page=101&viewer=picture&o=&n=0&q=
https://www.familysearch.org/library/books/viewer/516192/?offset=0#page=20&viewer=picture&o=&n=0&q=,"Records, 1757-1906, Vol. 5 New Hackensack, New York",https://www.familysearch.org/library/books/viewer/516192/?offset=0#page=20&viewer=picture&o=&n=0&q=
https://www.familysearch.org/library/books/viewer/635272/?offset=0#page=3&viewer=picture&o=&n=0&q=,"Records of the German Reformed Church of The Camp, now Germantown, Columbia County, N.Y. : commencing September 7, 1729 and ending February 5, 1849",https://www.familysearch.org/library/books/viewer/635272/?offset=0#page=3&viewer=picture&o=&n=0&q=
https://www.familysearch.org/search/catalog/1001311?availability=Family%20History%20Library,"Vital records of St. Andrew%27s Episcopal Church, Walden, Orange County, New York, 1793-1906",https://www.familysearch.org/search/catalog/1001311?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/10120?availability=Family%20History%20Library,"St. John%27s Lutheran Church, Manorton, New York computer printout, births and christenings, 1765-1872",https://www.familysearch.org/search/catalog/10120?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/10152?availability=Family%20History%20Library,"Linlithgo Reformed Church, Linlithgo, New York computer printout, births and christenings, 1722-1874",https://www.familysearch.org/search/catalog/10152?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/1036510,Baptisms of Indians in Oley prior to 1732,https://www.familysearch.org/search/catalog/1036510
https://www.familysearch.org/search/catalog/10545?availability=Family%20History%20Library,"First Presbyterian Church, Troy, Rensselaer, New York computer printout; births or christenings, 1793-1827",https://www.familysearch.org/search/catalog/10545?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/10569?availability=Family%20History%20Library,"Congregational Church, Clinton, Oneida, New York computer printout; births or christenings, 1788-1843",https://www.familysearch.org/search/catalog/10569?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/10572?availability=Family%20History%20Library,"Saratoga Reformed Dutch Protestant Church, Schuylerville, Saratoga, New York computer printout; births or christenings, 1790-1857",https://www.familysearch.org/search/catalog/10572?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/10597?availability=Family%20History%20Library,"Lutheran Saint Pauls Church, Minden Township, Montgomery, New York computer printout; births or christenings, 1793-1845",https://www.familysearch.org/search/catalog/10597?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/10601?availability=Family%20History%20Library,"Reformed Protestant Dutch of Greenbush, East Greenbush, Rensselaer, New York computer printout; births or christenings, 1788-1866",https://www.familysearch.org/search/catalog/10601?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/10676?availability=Family%20History%20Library,"Saint Johns Dutch Reformed Church, Saint Johnsville, Montgomery, New York computer printout; births or christenings, 1788-1878",https://www.familysearch.org/search/catalog/10676?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/10801?availability=Family%20History%20Library,"Reformed Dutch Church, Middleburg, Schoharie, New York computer printout; births or christenings, 1786-1865",https://www.familysearch.org/search/catalog/10801?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/10860?availability=Family%20History%20Library,"German Reformed Church, New Rhinebeck-Cobleskill, Schoharie, New York computer printout; births or christenings, 1790-1876",https://www.familysearch.org/search/catalog/10860?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/110515?availability=Family%20History%20Library,"Baptist Church records of Putnam, Washington County, New York, 1781-1947 : marriage, birth and death records, arranged by families",https://www.familysearch.org/search/catalog/110515?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/11213?availability=Family%20History%20Library,"First Presbyterian Church, Lansingburg, Rensselaer, New York computer printout; births or christenings, 1793-1858",https://www.familysearch.org/search/catalog/11213?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/11284?availability=Family%20History%20Library,"Lutheran Church, New York, New York, New York computer printout; births or christenings, 1725-1783",https://www.familysearch.org/search/catalog/11284?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/11287?availability=Family%20History%20Library,"Reformed Protestant Dutch Church, Wynantskill, Rensselaer, New York computer printout; births or christenings, 1794-1867",https://www.familysearch.org/search/catalog/11287?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/11312?availability=Family%20History%20Library,"Zions Evangelical Lutheran Church, Cobleskill, Schoharie, New York computer printout; births or christenings, 1795-1871",https://www.familysearch.org/search/catalog/11312?availability=Family%20History%20Library
